ASV	Kingdom	Phylum	Class	Order	Family	Genus	AO_F21_APFL_1_1.filt.fastq.gz	AO_F21_APFL_2_1.filt.fastq.gz	AO_F21_APFL_4_1.filt.fastq.gz	AO_F21_APFL_5_1.filt.fastq.gz	AO_F21_AT2AL_1_1.filt.fastq.gz	AO_F21_AT2AL_2_1.filt.fastq.gz	AO_F21_ATAL_1_1.filt.fastq.gz	AO_F21_ATAL_2_1.filt.fastq.gz	AO_F21_ATGA_1_1.filt.fastq.gz	AO_F21_ATGA_2_1.filt.fastq.gz	AO_F21_ATGA_4_1.filt.fastq.gz	AO_F21_ATGA_6_1.filt.fastq.gz	AO_F21_AUAL_4_1.filt.fastq.gz	AO_F21_AUAL_8_1.filt.fastq.gz	AO_F21_AUAL_9_1.filt.fastq.gz	AO_F21_CIFL_1_1.filt.fastq.gz	AO_F21_CIFL_4_1.filt.fastq.gz	AO_F21_CIFL_9_1.filt.fastq.gz	AO_F21_DVAR_1_1.filt.fastq.gz	AO_F21_GRMS_1_1.filt.fastq.gz	AO_F21_GUON_1_1.filt.fastq.gz	AO_F21_GUON_2_1.filt.fastq.gz	AO_F21_GUON_3_1.filt.fastq.gz	AO_F21_PDSC_1_1.filt.fastq.gz	AO_F21_PDSC_2_1.filt.fastq.gz	AO_F21_PRON_1_1.filt.fastq.gz	AO_F21_PRON_2_1.filt.fastq.gz	AO_F21_PRON_3_1.filt.fastq.gz	AO_F21_QUFL_1_1.filt.fastq.gz	AO_F21_QUFL_3_1.filt.fastq.gz	AO_F21_QUFL_9_1.filt.fastq.gz	AO_F21_SHFL_1_1.filt.fastq.gz	AO_F21_SHFL_2_1.filt.fastq.gz	AO_F21_SHFL_3_1.filt.fastq.gz	AO_F21_SLKY_2_1.filt.fastq.gz	AO_F21_SLKY_3_1.filt.fastq.gz	AO_F21_SLKY_4_1.filt.fastq.gz	AO_F21_STMS_4_1.filt.fastq.gz	AO_F21_STMS_6_1.filt.fastq.gz	AO_F21_STMS_7_1.filt.fastq.gz	AO_F21_STMS_8_1.filt.fastq.gz	AO_F21_SUVA_5_1.filt.fastq.gz	AO_F21_SUVA_6_1.filt.fastq.gz	AO_F21_SUVA_7_1.filt.fastq.gz	AO_F21_TIGA_1_1.filt.fastq.gz	AO_F21_TIGA_4_1.filt.fastq.gz	AO_F21_TIGA_9_1.filt.fastq.gz	AO_F21_TYGA_1_1.filt.fastq.gz	AO_F21_TYGA_2_1.filt.fastq.gz	AO_F21_URIL_1_1.filt.fastq.gz	AO_F21_URIL_3_1.filt.fastq.gz	AO_F21_URIL_4_1.filt.fastq.gz	AO_F22_ARTX_1_1.filt.fastq.gz	AO_F22_ARTX_2_1.filt.fastq.gz	AO_F22_ARTX_3_1.filt.fastq.gz	AO_F22_ATAL_6_1.filt.fastq.gz	AO_F22_ATAL_7_1.filt.fastq.gz	AO_F22_BRSD_1_1.filt.fastq.gz	AO_F22_BRSD_2_1.filt.fastq.gz	AO_F22_BRSD_3_1.filt.fastq.gz	AO_F22_BRSD_4_1.filt.fastq.gz	AO_F22_CECA_1_1.filt.fastq.gz	AO_F22_CECA_2_1.filt.fastq.gz	AO_F22_CECA_3_1.filt.fastq.gz	AO_F22_CECA_4_1.filt.fastq.gz	AO_F22_DEMD_1_1.filt.fastq.gz	AO_F22_EPTX_1_1.filt.fastq.gz	AO_F22_EPTX_2_1.filt.fastq.gz	AO_F22_EPTX_3_1.filt.fastq.gz	AO_F22_EPTX_4_1.filt.fastq.gz	AO_F22_FWTX_1_1.filt.fastq.gz	AO_F22_FWTX_2_1.filt.fastq.gz	AO_F22_FWTX_3_1.filt.fastq.gz	AO_F22_METN_1_1.filt.fastq.gz	AO_F22_METN_2_1.filt.fastq.gz	AO_F22_METN_3_1.filt.fastq.gz	AO_F22_STMS_1_1.filt.fastq.gz	AO_F22_STMS_2_1.filt.fastq.gz	AO_F22_STMS_3_1.filt.fastq.gz	AO_S22_ATAL_1_1.filt.fastq.gz	AO_S22_ATAL_2_1.filt.fastq.gz	AO_S22_ATAL_3_1.filt.fastq.gz	AO_S22_ATGA_1_1.filt.fastq.gz	AO_S22_ATGA_2_1.filt.fastq.gz	AO_S22_ATGA_3_1.filt.fastq.gz	AO_S22_CIFL_1_1.filt.fastq.gz	AO_S22_CIFL_2_1.filt.fastq.gz	AO_S22_CIFL_3_1.filt.fastq.gz	AO_S22_QUFL_1_1.filt.fastq.gz	AO_S22_QUFL_2_1.filt.fastq.gz	AO_S22_QUFL_3_1.filt.fastq.gz	AO_S22_TAAL_1_1.filt.fastq.gz	AO_S22_TAAL_2_1.filt.fastq.gz	AO_S22_TAAL_3_1.filt.fastq.gz	AO_S22_TIGA_1_1.filt.fastq.gz	AO_S22_TIGA_2_1.filt.fastq.gz	AO_S22_TIGA_3_1.filt.fastq.gz	EA_F21_APFL_1_1.filt.fastq.gz	EA_F21_AT2AL_1_1.filt.fastq.gz	EA_F21_AT2AL_2_1.filt.fastq.gz	EA_F21_ATAL_4_1.filt.fastq.gz	EA_F21_ATAL_7_1.filt.fastq.gz	EA_F21_ATAL_9_1.filt.fastq.gz	EA_F21_ATGA_1_1.filt.fastq.gz	EA_F21_ATGA_2_1.filt.fastq.gz	EA_F21_ATGA_4_1.filt.fastq.gz	EA_F21_ATGA_7_1.filt.fastq.gz	EA_F21_AUAL_10_1.filt.fastq.gz	EA_F21_AUAL_6_1.filt.fastq.gz	EA_F21_AUAL_8_1.filt.fastq.gz	EA_F21_CIFL_1_1.filt.fastq.gz	EA_F21_CIFL_2_1.filt.fastq.gz	EA_F21_CIFL_3_1.filt.fastq.gz	EA_F21_GUON_1_1.filt.fastq.gz	EA_F21_GUON_2_1.filt.fastq.gz	EA_F21_GUON_3_1.filt.fastq.gz	EA_F21_GUON_6_1.filt.fastq.gz	EA_F21_PDSC_1_1.filt.fastq.gz	EA_F21_PDSC_2_1.filt.fastq.gz	EA_F21_PDSC_3_1.filt.fastq.gz	EA_F21_PRON_2_1.filt.fastq.gz	EA_F21_PRON_3_1.filt.fastq.gz	EA_F21_PRON_4_1.filt.fastq.gz	EA_F21_QUFL_1_1.filt.fastq.gz	EA_F21_QUFL_2_1.filt.fastq.gz	EA_F21_QUFL_3_1.filt.fastq.gz	EA_F21_STMS_1_1.filt.fastq.gz	EA_F21_STMS_10_1.filt.fastq.gz	EA_F21_STMS_2_1.filt.fastq.gz	EA_F21_STMS_3_1.filt.fastq.gz	EA_F21_SUVA_1_1.filt.fastq.gz	EA_F21_SUVA_2_1.filt.fastq.gz	EA_F21_SUVA_3_1.filt.fastq.gz	EA_F21_TIGA_1_1.filt.fastq.gz	EA_F21_TIGA_2_1.filt.fastq.gz	EA_F21_TIGA_3_1.filt.fastq.gz	EA_F21_URIL_1_1.filt.fastq.gz	EA_F21_URIL_2_1.filt.fastq.gz	EA_F21_URIL_3_1.filt.fastq.gz	EA_F21_URIL_6_1.filt.fastq.gz	EA_F22_ARTX_1_1.filt.fastq.gz	EA_F22_ARTX_2_1.filt.fastq.gz	EA_F22_ARTX_3_1.filt.fastq.gz	EA_F22_ARWI_1_1.filt.fastq.gz	EA_F22_ARWI_2_1.filt.fastq.gz	EA_F22_ARWI_3_1.filt.fastq.gz	EA_F22_ATAL_1_1.filt.fastq.gz	EA_F22_ATAL_3_1.filt.fastq.gz	EA_F22_ATGA_11_1.filt.fastq.gz	EA_F22_ATGA_12_1.filt.fastq.gz	EA_F22_BRSD_1_1.filt.fastq.gz	EA_F22_BRSD_2_1.filt.fastq.gz	EA_F22_BRSD_3_1.filt.fastq.gz	EA_F22_CHIL_1_1.filt.fastq.gz	EA_F22_CHIL_2_1.filt.fastq.gz	EA_F22_CLMN_1_1.filt.fastq.gz	EA_F22_DEMD_1_1.filt.fastq.gz	EA_F22_DEMD_2_1.filt.fastq.gz	EA_F22_DRON_1_1.filt.fastq.gz	EA_F22_DRON_2_1.filt.fastq.gz	EA_F22_DRON_3_1.filt.fastq.gz	EA_F22_FWTX_1_1.filt.fastq.gz	EA_F22_FWTX_2_1.filt.fastq.gz	EA_F22_FWTX_3_1.filt.fastq.gz	EA_F22_KEON_1_1.filt.fastq.gz	EA_F22_KEON_2_1.filt.fastq.gz	EA_F22_KEON_3_1.filt.fastq.gz	EA_F22_METN_1_1.filt.fastq.gz	EA_F22_METN_2_1.filt.fastq.gz	EA_F22_METN_3_1.filt.fastq.gz	EA_F22_MNIL_1_1.filt.fastq.gz	EA_F22_STMS_1_1.filt.fastq.gz	EA_F22_STMS_2_1.filt.fastq.gz	EA_F22_SUVA_1_1.filt.fastq.gz	EA_F22_SUVA_2_1.filt.fastq.gz	EA_F22_URIL_1_1.filt.fastq.gz	EA_F22_URIL_2_1.filt.fastq.gz	EA_F22_WIVA_1_1.filt.fastq.gz	EA_F22_WIVA_2_1.filt.fastq.gz	EA_F22_WIVA_3_1.filt.fastq.gz	EA_S22_ATAL_1_1.filt.fastq.gz	EA_S22_ATAL_2_1.filt.fastq.gz	EA_S22_ATAL_3_1.filt.fastq.gz	EA_S22_ATGA_1_1.filt.fastq.gz	EA_S22_ATGA_2_1.filt.fastq.gz	EA_S22_ATGA_3_1.filt.fastq.gz
ASV1007	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1008	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Skermanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1009	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV101	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1010	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1011	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1012	Bacteria	Rhodothermaeota	Rhodothermia	Rhodothermales	Rubricoccaceae	Rubrivirga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1013	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1014	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1015	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1016	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1017	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1018	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Belnapia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1019	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV102	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1020	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1021	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1022	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1023	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1024	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1026	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1027	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
